Name,Level,Rooms,Tandem Category,Classification,Category Name,GUID,Source File,System Class,Temperature (°F),Location,Warranty Start Date,Type of Lighting System,Humidity (%RH),Systems,Comments,Edited by,Eqpt Ref,Equipment No.,Equipment Tag,Image,Mark,Type Name,Workset,Elevation from Level (mm),Host,Level,Offset from Host (mm),CHW Dia (mm),Return Water Diameter (mm),Return Water Radius (mm),Supply Water Diameter (mm),Supply Water Radius (mm),ElementId,A Class PBS,AI_LBS Code,AI_SBS Code,ASSET INSTANCE,Asset_Tag,BUILDING SUFFIX,Functional Unit,Location Group,Lvl1 Comp PBS,Lvl3 Comp PBS Desc,Lvl3 Comp PBS,Primary Functional Unit,Sub Functional Unit,Circuit Number,Panel,Eqpt Load (VA),Load (VA),Motor Speed,Number of Poles,V/P/H,Voltage (V),Export to IFC As,Export to IFC,IFC Predefined Type,IfcGUID,Air Flow (L/s),CHW Flow (L/s),Critical Path,Sensible Cooling Capacity (W),Total Cooling Capacity (W),CHW Entering Temp (°C),CHW Leaving Temp (°C),Cooling Coil Water Pressure Drop (Pa),Drain Flow (L/s),EDB Temperature (°C),EWB Temperature (°C),External Static Pressure (Pa),FAN SPEED,HEAD (Pa),LDB Temperature (°C),LWB Temperature (°C),Power (W),System Classification,System Name,Network_Zone,Speed,view name,View Scale Visibility,FLUID,Heater Stages,SERVICE,TYPE,,
Cable Tray with Fittings,2nd FLOOR - L02,CORR. 15045,E.CM.Tr,05.EE,Cable Trays,58381236-6583-4381-becd-1c8289f202ec-0127e31c,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Cable Tray Conduit,,,,,,,RUNNING AT H/L,,,,,,,Channel Cable Tray,ELE,,,,,,,,,,19391260,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU7m,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-Mc
CO2 sensor 02,2nd FLOOR - L02,LIV / DIN 15693,Q.Se,11.ME.Co,IoT Connections,,(Tandem hosted),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:adsk.dtm:QpAoAZofTQSSFarfYT4W7Q,AQAAAINoxjNdbELlvqgbh33MZwEAAAAA
CHW UN EQ TEE,2nd FLOOR - L02,M.BEDRM 15154,P.Pi.Fi,,Pipe Fittings,ab0611f6-f083-4794-89cd-0e75372f5da9-0124aed6,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19181270,,,,,,,,,,,,,,,,,,,,,,,By Type,,2h1X7sy8D7b8dD3dKs2$D$,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 87,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAKsGEfbwg0eUic0OdTcvXakBJK7W
CHW UN EQ TEE,,M.BEDRM 15154,P.Pi.Fi,,Center line (Pipe Fittings),ab0611f6-f083-4794-89cd-0e75372f5da9-0124aed9,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19181273,,,,,,,,,,,,,,,,,,,,,,,By Type,,2h1X7sy8D7b8dD3dKs2$D$,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 87,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAKsGEfbwg0eUic0OdTcvXakBJK7Z
CHW UN EQ TEE,2nd FLOOR - L02,M.BEDRM 15154,P.Pi.Fi,,Pipe Fittings,ab0611f6-f083-4794-89cd-0e75372f5da9-0124aefe,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19181310,,,,,,,,,,,,,,,,,,,,,,,By Type,,2h1X7sy8D7b8dD3dKs2$DN,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 4,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAKsGEfbwg0eUic0OdTcvXakBJK7-
CHW UN EQ TEE,,M.BEDRM 15154,P.Pi.Fi,,Center line (Pipe Fittings),ab0611f6-f083-4794-89cd-0e75372f5da9-0124af01,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19181313,,,,,,,,,,,,,,,,,,,,,,,By Type,,2h1X7sy8D7b8dD3dKs2$DN,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 4,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAKsGEfbwg0eUic0OdTcvXakBJK8B
CHW UN EQ TEE,2nd FLOOR - L02,M.BEDRM 15698,P.Pi.Fi,,Pipe Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292e5a,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19476058,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4kQ,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 12,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS5a
CHW UN EQ TEE,,M.BEDRM 15698,P.Pi.Fi,,Center line (Pipe Fittings),0a4b5ef5-db92-4350-afed-99df31c965c0-01292e5d,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19476061,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4kQ,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 12,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS5d
CHW UN EQ TEE,2nd FLOOR - L02,M.BEDRM 15698,P.Pi.Fi,,Pipe Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292e60,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19476064,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4kW,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 11,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS5g
CHW UN EQ TEE,,M.BEDRM 15698,P.Pi.Fi,,Center line (Pipe Fittings),0a4b5ef5-db92-4350-afed-99df31c965c0-01292e63,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2960,,2nd FLOOR - L02,,,,,,,19476067,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4kW,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 11,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS5j
CHW UN EQ TEE,2nd FLOOR - L02,BATH 15704,P.Pi.Fi,,Pipe Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f5b,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19476315,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4gR,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 12,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS9b
CHW UN EQ TEE,,BATH 15704,P.Pi.Fi,,Center line (Pipe Fittings),0a4b5ef5-db92-4350-afed-99df31c965c0-01292f5e,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19476318,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4gR,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 12,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS9e
CHW UN EQ TEE,2nd FLOOR - L02,BATH 15704,P.Pi.Fi,,Pipe Fittings,0a4b5ef5-db92-4350-afed-99df31c965c0-01292f66,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19476326,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4gc,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 11,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS9m
CHW UN EQ TEE,,BATH 15704,P.Pi.Fi,,Center line (Pipe Fittings),0a4b5ef5-db92-4350-afed-99df31c965c0-01292f69,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19476329,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu4gc,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 11,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKS9p
CHW UN EQ TEE,2nd FLOOR - L02,,P.Pi.Fi,,Pipe Fittings,3d7b7f89-c99f-4960-b051-d2d5fe621d6b-011f1b95,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2866.021592,,2nd FLOOR - L02,,,,,,,18815893,,,,,,,,,,,,,,,,,,,,,,,By Type,,0zUt_9oPz9OB1HqjN$VGR_,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 4,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD17f4nJn0lgsFHS1f5iHWsBHxuV
CHW UN EQ TEE,,,P.Pi.Fi,,Center line (Pipe Fittings),3d7b7f89-c99f-4960-b051-d2d5fe621d6b-011f1b99,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2866.021592,,2nd FLOOR - L02,,,,,,,18815897,,,,,,,,,,,,,,,,,,,,,,,By Type,,0zUt_9oPz9OB1HqjN$VGR_,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 4,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD17f4nJn0lgsFHS1f5iHWsBHxuZ
CHW UN EQ TEE,2nd FLOOR - L02,,P.Pi.Fi,,Pipe Fittings,3d7b7f89-c99f-4960-b051-d2d5fe621d6b-011f1bcb,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2867.5,,2nd FLOOR - L02,,,,,,,18815947,,,,,,,,,,,,,,,,,,,,,,,By Type,,0zUt_9oPz9OB1HqjN$VGQW,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 87,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD17f4nJn0lgsFHS1f5iHWsBHxvL
CHW UN EQ TEE,,,P.Pi.Fi,,Center line (Pipe Fittings),3d7b7f89-c99f-4960-b051-d2d5fe621d6b-011f1bcf,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2867.5,,2nd FLOOR - L02,,,,,,,18815951,,,,,,,,,,,,,,,,,,,,,,,By Type,,0zUt_9oPz9OB1HqjN$VGQW,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 87,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAD17f4nJn0lgsFHS1f5iHWsBHxvP
CHW UN EQ TEE,2nd FLOOR - L02,BATH 15161,P.Pi.Fi,,Pipe Fittings,5254676a-3ac7-4de7-9d1b-e7101d523c5f-0124ff59,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19201881,,,,,,,,,,,,,,,,,,,,,,,By Type,,1IL6TgEiTDvvqRvn0STiC6,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 87,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFJUZ2o6x03nnRvnEB1SPF8BJP9Z
CHW UN EQ TEE,,BATH 15161,P.Pi.Fi,,Center line (Pipe Fittings),5254676a-3ac7-4de7-9d1b-e7101d523c5f-0124ff5d,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Return,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19201885,,,,,,,,,,,,,,,,,,,,,,,By Type,,1IL6TgEiTDvvqRvn0STiC6,,,0,,,,,,,,,,,,,,,Hydronic Return,CHWS/R 87,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFJUZ2o6x03nnRvnEB1SPF8BJP9d
CHW UN EQ TEE,2nd FLOOR - L02,BATH 15161,P.Pi.Fi,,Pipe Fittings,5254676a-3ac7-4de7-9d1b-e7101d523c5f-0124ff88,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,STD,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19201928,,,,,,,,,,,,,,,,,,,,,,,By Type,,1IL6TgEiTDvvqRvn0STiFN,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 4,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFJUZ2o6x03nnRvnEB1SPF8BJP-I
CHW UN EQ TEE,,BATH 15161,P.Pi.Fi,,Center line (Pipe Fittings),5254676a-3ac7-4de7-9d1b-e7101d523c5f-0124ff8c,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,,,ME_ AC & Chilled Water Apartment,2630,,2nd FLOOR - L02,,,,,,,19201932,,,,,,,,,,,,,,,,,,,,,,,By Type,,1IL6TgEiTDvvqRvn0STiFN,,,0,,,,,,,,,,,,,,,Hydronic Supply,CHWS/R 4,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFJUZ2o6x03nnRvnEB1SPF8BJP-M
CCAS7062-1000410F0_REVIT,2nd FLOOR - L02,MAID TOI. 15702,P.Fi,,Plumbing Fixtures,8da780fa-bd9d-491b-904b-7fce04c0175a-013aa5c3,DHE-PA9B7-AW-MOD-BLA-L01R02-IDN-XX-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,14600,Loven Semi Pedestal Cover,furniture,285,,2nd FLOOR - L02,,,,,,,20620739,,,,,,,,,,,,,,,,,,,,,,,By Type,,2Dfu3wlPr96v1BVyu5_hAP,,,,,,,,,,,,,,,,,,Hydronic Supply,,,,,,,,,,urn:adsk.dtm:SLVnrBVzQfSRQL4PkZpTSQ,AAAAAI2ngPq9nUkbkEt_zgTAF1oBOqXD
CCAS7062-1000410F0_REVIT,2nd FLOOR - L02,MAID TOI. 15158,P.Fi,,Plumbing Fixtures,cf6bac74-8013-47aa-956f-e55e38b23687-00e67bd7,DHE-PA9B7-AW-MOD-BLA-L01R02-IDN-XX-0001.rvt,Hydronic Supply,,,,,,CHILLED WATER ,,,,,,,13527,Loven Semi Pedestal Cover,furniture,285,,2nd FLOOR - L02,,,,,,,15107675,,,,,,,,,,,,,,,,,,,,,,,By Type,,3FQwnqW1D7gfLlvLuuL4rG,,,,,,,,,,,,,,,,,,Hydronic Supply,,,,,,,,,,urn:adsk.dtm:SLVnrBVzQfSRQL4PkZpTSQ,AAAAAM9rrHSAE0eqlW_lXjiyNocA5nvX
Bathroom-Shower screen type 01,2nd FLOOR - L02,M.BATH 15699,P.Fi,,Plumbing Fixtures,8da780fa-bd9d-491b-904b-7fce04c0175a-013aa545,DHE-PA9B7-AW-MOD-BLA-L01R02-IDN-XX-0001.rvt,,,,,,,,,,,,,,14586,Bathroom-Shower screen type 02,furniture,-10,Level : 2nd FLOOR - L02,2nd FLOOR - L02,-10,,,,,,20620613,,,,,,,,,,,,,,,,,,,,,,,By Type,,2Dfu3wlPr96v1BVyu5_h8V,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:adsk.dtm:SLVnrBVzQfSRQL4PkZpTSQ,AAAAAI2ngPq9nUkbkEt_zgTAF1oBOqVF
Bathroom-Shower screen type 01,2nd FLOOR - L02,M.BATH 15155,P.Fi,,Plumbing Fixtures,b696a96f-2281-436a-b189-d2a5771a01a3-00cf97e7,DHE-PA9B7-AW-MOD-BLA-L01R02-IDN-XX-0001.rvt,,,,,,,,,,,,,,13520,Bathroom-Shower screen type 02,furniture,-10,Level : 2nd FLOOR - L02,2nd FLOOR - L02,-10,,,,,,13604839,,,,,,,,,,,,,,,,,,,,,,,By Type,,2sbgbl8e53Qh69qgLtrPP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:adsk.dtm:SLVnrBVzQfSRQL4PkZpTSQ,AAAAALaWqW8igUNqsYnSpXcaAaMAz5fn
Bathroom Niche,2nd FLOOR - L02,BATH 15704,P.Fi,,Plumbing Fixtures,8da780fa-bd9d-491b-904b-7fce04c0175a-013aa4a4,DHE-PA9B7-AW-MOD-BLA-L01R02-IDN-XX-0001.rvt,,,,,,,,,,,,,,14568,Type 1,furniture,1131,,2nd FLOOR - L02,,,,,,,20620452,,,,,,,,,,,,,,,,,,,,,,,By Type,,2Dfu3wlPr96v1BVyu5_hF_,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:adsk.dtm:SLVnrBVzQfSRQL4PkZpTSQ,AAAAAI2ngPq9nUkbkEt_zgTAF1oBOqSk
Bathroom Niche,2nd FLOOR - L02,BATH 15161,P.Fi,,Plumbing Fixtures,d73bb725-0f9e-413b-9582-dec6e3cff319-00b55d81,DHE-PA9B7-AW-MOD-BLA-L01R02-IDN-XX-0001.rvt,,,,,,,,,,,,,,10099,Type 1,furniture,1131,,2nd FLOOR - L02,,,,,,,11885953,,,,,,,,,,,,,,,,,,,,,,,By Type,,3NExSb3vv1EvM2tiRZUgwO,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:adsk.dtm:SLVnrBVzQfSRQL4PkZpTSQ,AAAAANc7tyUPnkE7lYLexuPP8xkAtV2B
BMS_ES-Bell Push,2nd FLOOR - L02,,E.LD,,Lighting Devices,0a4b5ef5-db92-4350-afed-99df31c965c0-01293113,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,1,Door Bell Switch,ELE,1251,Level : 2nd FLOOR - L02,2nd FLOOR - L02,1251,,,,,,19476755,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu5JJ,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKTET
BMS_ES-Bell Push,2nd FLOOR - L02,,E.LD,,Lighting Devices,58381236-6583-4381-becd-1c8289f202ec-0127e2f0,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,142,Door Bell Switch,ELE,1251,Level : 2nd FLOOR - L02,2nd FLOOR - L02,1251,,,,,,19391216,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU0S,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-Lw
BMS_EL_13A SOCKET WITH 2 USB OUTLET,2nd FLOOR - L02,LIV / DIN 15033,E.Fi,,Electrical Fixtures,58381236-6583-4381-becd-1c8289f202ec-0127e346,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,4399,EQ_Single Socket,+ Linked I-ID Models,450,Level : 2nd FLOOR - L02,2nd FLOOR - L02,450,,,,,,19391302,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU6g,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-NG
BMS_EL_13A SOCKET WITH 2 USB OUTLET,2nd FLOOR - L02,BEDRM 2 15152,E.Fi,,Electrical Fixtures,58381236-6583-4381-becd-1c8289f202ec-0127e349,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,4401,EQ_Single Socket,+ Linked I-ID Models,450,Level : 2nd FLOOR - L02,2nd FLOOR - L02,450,,,,,,19391305,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU6b,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-NJ
BMS_EL_13A SOCKET WITH 2 USB OUTLET,2nd FLOOR - L02,BEDRM 1 15153,E.Fi,,Electrical Fixtures,58381236-6583-4381-becd-1c8289f202ec-0127e370,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,4409,EQ_Single Socket,+ Linked I-ID Models,450,Level : 2nd FLOOR - L02,2nd FLOOR - L02,450,,,,,,19391344,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU6S,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-Nw
BMS_EL_13A SOCKET WITH 2 USB OUTLET,2nd FLOOR - L02,M.BEDRM 15154,E.Fi,,Electrical Fixtures,58381236-6583-4381-becd-1c8289f202ec-0127e373,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,4411,EQ_Single Socket,+ Linked I-ID Models,450,Level : 2nd FLOOR - L02,2nd FLOOR - L02,450,,,,,,19391347,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU6V,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-Nz
BMS_ELV03_Detector_Smoke1,2nd FLOOR - L02,LIV / DIN 15693,Q.FA,07.FA,Fire Alarm Devices,0a4b5ef5-db92-4350-afed-99df31c965c0-01293120,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,378,SmokeDetector 2,ELE,3175,Level : 2nd FLOOR - L02,2nd FLOOR - L02,3175,,,,,,19476768,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu5JW,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKTEg
BMS_ELV03_Detector_Smoke1,2nd FLOOR - L02,LIV / DIN 15693,Q.FA,07.FA,Fire Alarm Devices,0a4b5ef5-db92-4350-afed-99df31c965c0-01293125,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,381,SmokeDetector 2,ELE,2600,Level : 2nd FLOOR - L02,2nd FLOOR - L02,2600,,,,,,19476773,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu5Jb,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKTEl
BMS_ELV03_Detector_Smoke1,2nd FLOOR - L02,UT. 15701,Q.FA,07.FA,Fire Alarm Devices,0a4b5ef5-db92-4350-afed-99df31c965c0-01293126,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,382,SmokeDetector 2,ELE,2600,Level : 2nd FLOOR - L02,2nd FLOOR - L02,2600,,,,,,19476774,,,,,,,,,,,,,,,,,,,,,,,By Type,,0AIrxrsv93KA$jcTymu5Jc,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAApLXvXbkkNQr-2Z3zHJZcABKTEm
BMS_ELV03_Detector_Smoke1,2nd FLOOR - L02,LIV / DIN 15033,Q.FA,07.FA,Fire Alarm Devices,58381236-6583-4381-becd-1c8289f202ec-0127e30a,DHE-PA9B7-PE-MOD-BLA-L02R02-MEC-HV-0001.rvt,,,,,,,,,,,,,,218,SmokeDetector 2,ELE,3175,Level : 2nd FLOOR - L02,2nd FLOOR - L02,3175,,,,,,19391242,,,,,,,,,,,,,,,,,,,,,,,By Type,,1OE18sPOD3WRxD78A8rU7c,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,urn:adsk.dtm:JAQmAFUPTsK2GfH7ulGw8Q,AAAAAFg4EjZlg0OBvs0cgonyAuwBJ-MK
